date,mean,max,min
2021-05-13,9.909305555555555,17.0,5.5
2021-05-14,10.501597222222221,14.5,6.6
2021-05-15,8.860208333333334,12.7,5.3
2021-05-16,10.819652777777778,14.9,5.2
2021-05-17,11.284930555555555,14.7,8.2
2021-05-18,11.58423611111111,15.5,8.2
2021-05-19,12.706597222222221,17.7,7.9
2021-05-20,13.389999999999999,16.7,10.3
2021-05-21,9.605,17.6,4.6
2021-05-22,8.828125,18.8,0.1
2021-05-23,9.931597222222223,20.1,2.5
2021-05-24,12.3675,19.5,5.1
2021-05-25,16.083055555555553,20.8,11.6
2021-05-26,11.389999999999999,14.3,7.7
2021-05-27,11.08375,14.6,7.8
2021-05-28,10.779861111111112,13.0,9.6
2021-05-29,9.740902777777778,13.4,3.6
2021-05-30,5.443819444444444,13.5,-0.2
2021-05-31,6.899444444444445,15.5,-0.4
2021-06-01,9.938819444444444,15.2,5.2
2021-06-02,11.862291666666668,20.1,5.7
2021-06-03,12.281944444444445,17.0,9.2
2021-06-04,9.889930555555555,13.0,4.9
2021-06-05,7.6386111111111115,11.7,0.8
2021-06-06,11.407708333333332,14.6,10.0
2021-06-07,13.874027777777776,16.5,11.4
2021-06-08,9.683958333333333,14.3,7.8
2021-06-09,9.556944444444444,12.1,6.4
2021-06-10,12.295069444444445,14.2,6.9
2021-06-11,9.22048611111111,14.3,3.7
2021-06-12,12.166597222222224,15.4,10.6
2021-06-13,12.076319444444445,16.0,10.2
2021-06-14,10.938958333333334,16.0,7.8
2021-06-15,9.712916666666667,14.4,4.7
2021-06-16,11.382083333333334,14.9,8.2
2021-06-17,9.610416666666667,13.1,6.7
2021-06-18,9.185,13.0,4.7
2021-06-19,10.780694444444444,15.1,7.4
2021-06-20,8.034305555555555,15.1,2.7
2021-06-21,7.235416666666667,15.2,0.9
2021-06-22,8.297430555555556,15.4,1.4
2021-06-23,13.352986111111111,14.8,11.7
2021-06-24,12.509583333333333,16.6,9.5
2021-06-25,10.844930555555557,12.2,9.5
2021-06-26,10.045555555555556,13.8,7.8
2021-06-27,11.42548611111111,15.5,8.6
2021-06-28,8.288402777777778,15.5,3.6
2021-06-29,7.941875,16.8,0.7
2021-06-30,7.935643564356436,17.0,5.7
2021-07-01,11.94375,16.9,7.8
2021-07-02,10.61875,14.0,7.3
2021-07-03,7.595833333333334,9.9,5.4
2021-07-04,8.512244897959183,12.1,6.1
2021-07-05,7.433333333333334,12.8,2.2
2021-07-06,8.447916666666666,11.8,5.5
2021-07-07,8.34375,12.1,5.1
2021-07-08,5.589583333333334,12.0,0.2
2021-07-09,5.333333333333333,12.8,-0.3
2021-07-10,6.727083333333333,13.4,0.2
2021-07-11,9.877083333333333,16.0,5.0
2021-07-12,12.304166666666667,15.8,10.3
2021-07-13,11.077083333333334,13.9,8.1
2021-07-14,11.329166666666666,13.3,9.2
2021-07-15,12.61875,15.3,10.6
2021-07-16,11.424999999999999,13.8,9.5
2021-07-17,9.291666666666666,11.7,7.2
2021-07-18,10.489583333333334,13.1,8.8
2021-07-19,9.945833333333333,12.3,8.1
2021-07-20,8.760784313725491,10.5,5.5
2021-07-21,8.108333333333333,12.0,4.7
2021-07-22,7.925,11.5,4.0
2021-07-23,8.547916666666667,10.1,6.9
2021-07-24,9.516,13.4,7.4
2021-07-25,8.625,11.2,5.3
2021-07-26,12.447916666666666,15.5,9.5
2021-07-27,13.59591836734694,16.1,8.5
2021-07-28,12.983928571428573,17.0,7.7
2021-07-29,9.379166666666666,13.9,6.3
2021-07-30,11.524074074074074,14.5,7.2
2021-07-31,13.40408163265306,18.1,9.1
2021-08-01,9.588679245283018,14.5,5.4
2021-08-02,8.976470588235294,14.9,1.0
2021-08-03,9.942857142857143,13.7,6.8
2021-08-04,10.352083333333333,14.4,7.2
2021-08-05,11.59375,15.3,7.8
2021-08-06,11.65,13.2,10.2
2021-08-07,11.112499999999999,13.9,7.7
2021-08-08,9.654166666666667,15.5,4.3
2021-08-09,9.797916666666667,16.2,5.0
2021-08-10,13.276470588235295,17.3,7.2
2021-08-11,14.432692307692308,18.4,8.9
2021-08-12,11.479166666666666,16.0,8.3
2021-08-13,11.770833333333334,17.1,7.9
2021-08-14,10.454166666666667,16.8,4.0
2021-08-15,13.86122448979592,18.3,9.9
2021-08-16,11.373469387755101,13.6,9.5
2021-08-17,10.833333333333334,13.4,9.1
2021-08-18,11.097916666666668,14.4,8.6
2021-08-19,11.13125,16.3,6.0
2021-08-20,12.473469387755102,16.2,7.7
2021-08-21,14.910416666666668,19.4,10.8
2021-08-22,16.34313725490196,21.6,10.7
2021-08-23,11.648,17.8,7.0
2021-08-24,8.335416666666667,12.2,5.1
2021-08-25,9.016666666666667,13.7,5.5
2021-08-26,7.689583333333334,12.4,4.1
2021-08-27,7.465909090909091,13.0,2.2
2021-08-28,14.49655172413793,17.7,8.6
2021-08-29,10.889583333333334,15.8,5.9
2021-08-30,10.739583333333334,16.6,4.7
2021-08-31,15.584313725490196,19.8,10.9
2021-09-01,16.504166666666666,23.6,7.9
2021-09-02,21.400000000000002,25.5,17.2
2021-09-03,18.649056603773584,23.9,10.2
2021-09-04,10.791666666666666,13.7,9.3
2021-09-05,10.210416666666667,13.1,7.9
2021-09-06,11.35,15.4,8.4
2021-09-07,12.077083333333334,15.5,9.7
2021-09-08,13.585416666666667,18.3,8.7
2021-09-09,17.14814814814815,24.2,12.6
2021-09-10,13.854166666666666,17.8,9.9
2021-09-11,18.017647058823528,22.5,14.7
2021-09-12,11.60204081632653,15.7,7.8
2021-09-13,9.289583333333333,14.4,6.0
2021-09-14,9.725,15.3,4.2
2021-09-15,8.870833333333334,15.5,2.1
2021-09-16,9.672916666666667,17.5,1.9
2021-09-17,13.633333333333333,20.9,4.2
2021-09-18,12.658490566037736,16.0,7.5
2021-09-19,12.86153846153846,16.9,8.0
2021-09-20,9.5875,14.6,5.4
2021-09-21,8.597916666666666,13.2,5.4
2021-09-22,12.439583333333333,17.9,9.4
2021-09-23,14.066666666666668,19.4,8.2
2021-09-24,13.820754716981131,18.2,9.0
2021-09-25,9.045833333333333,12.7,5.2
2021-09-26,9.016666666666667,15.8,2.0
2021-09-27,11.052083333333334,18.6,2.6
2021-09-28,14.033333333333333,23.3,4.6
2021-09-29,14.375,18.9,11.4
2021-09-30,14.514583333333334,18.3,12.7
2021-10-01,15.89782608695652,20.3,12.8
2021-10-02,14.535416666666668,18.1,13.1
2021-10-03,15.547826086956523,20.8,12.3
2021-10-04,13.651020408163264,17.1,10.8
2021-10-05,12.70185185185185,16.9,9.8
2021-10-06,13.804166666666667,20.3,5.9
2021-10-07,11.948,17.2,7.9
2021-10-08,12.641666666666666,20.4,4.7
2021-10-09,16.970833333333335,23.9,11.2
2021-10-10,11.640816326530611,14.8,7.7
2021-10-11,9.429166666666667,13.7,5.7
2021-10-12,11.966666666666667,20.1,2.8
2021-10-13,13.820408163265308,18.1,9.3
2021-10-14,12.395918367346939,19.1,6.8
2021-10-15,11.240816326530611,17.4,7.9
2021-10-16,12.209615384615384,15.1,10.6
2021-10-17,13.047916666666666,17.5,10.0
2021-10-18,12.420833333333334,16.3,8.0
2021-10-19,12.018749999999999,15.6,8.0
2021-10-20,15.304166666666667,23.8,6.7
2021-10-21,18.245833333333334,24.6,12.3
2021-10-22,18.70625,26.7,13.5
2021-10-23,12.997916666666667,15.4,11.4
2021-10-24,11.464583333333332,14.8,8.5
2021-10-25,11.597916666666668,15.7,8.6
2021-10-26,12.0875,20.4,3.0
2021-10-27,17.233333333333334,25.7,6.9
2021-10-28,17.71896551724138,26.7,13.8
2021-10-29,13.911475409836067,22.0,8.4
2021-10-30,10.077083333333333,14.4,4.8
2021-10-31,13.104166666666666,20.5,5.1
2021-11-01,16.08125,24.8,6.5
2021-11-02,20.027083333333334,28.6,9.2
2021-11-03,20.287499999999998,24.2,14.8
2021-11-04,14.975,20.0,12.1
2021-11-05,18.185416666666665,24.5,11.8
2021-11-06,20.400000000000002,26.2,15.5
2021-11-07,14.135416666666666,16.7,12.0
2021-11-08,13.456249999999999,17.3,10.6
2021-11-09,13.502083333333333,20.2,4.9
2021-11-10,12.177083333333334,14.5,8.9
2021-11-11,11.697916666666666,16.8,6.8
2021-11-12,11.497916666666667,13.6,9.9
2021-11-13,11.277999999999999,13.8,8.8
2021-11-14,10.648214285714285,14.8,6.0
2021-11-15,10.13265306122449,12.8,7.5
2021-11-16,10.629166666666666,14.9,6.4
2021-11-17,14.379166666666668,19.9,10.2
2021-11-18,17.570588235294117,25.7,8.1
2021-11-19,14.754166666666665,16.9,12.4
2021-11-20,13.704166666666666,17.1,9.9
2021-11-21,13.643749999999999,18.3,9.3
2021-11-22,15.706249999999999,22.7,8.7
2021-11-23,19.816666666666666,25.3,12.9
2021-11-24,20.314583333333335,27.6,15.9
2021-11-25,15.010416666666666,16.3,13.3
2021-11-26,15.151020408163264,19.6,12.0
2021-11-27,15.487499999999999,21.2,10.0
2021-11-28,15.927083333333334,23.5,6.9
2021-11-29,19.316666666666666,28.8,9.1
2021-11-30,22.24791666666667,31.7,11.7
2021-12-01,21.826,31.7,15.0
2021-12-02,21.311764705882354,32.7,13.7
2021-12-03,15.660416666666668,20.5,11.2
2021-12-04,14.652083333333335,19.3,11.3
2021-12-05,14.793750000000001,21.5,8.3
2021-12-06,20.185416666666665,28.1,10.5
2021-12-07,14.35,18.6,10.8
2021-12-08,12.597999999999999,17.4,6.4
2021-12-09,13.80625,16.6,11.5
2021-12-10,15.133333333333333,19.1,12.1
2021-12-11,16.58125,22.5,11.5
2021-12-12,18.620833333333334,28.6,7.8
2021-12-13,22.112244897959183,32.4,12.3
2021-12-14,18.8,23.6,15.3
2021-12-15,15.814583333333333,17.2,13.9
2021-12-16,16.072916666666668,21.9,10.4
2021-12-17,20.072916666666668,30.6,7.2
2021-12-18,23.726530612244897,34.1,16.5
2021-12-19,17.098181818181818,22.9,13.3
2021-12-20,18.708333333333332,29.0,10.9
2021-12-21,18.977083333333333,27.0,12.2
2021-12-22,17.145833333333332,21.7,13.4
2021-12-23,16.570833333333333,22.0,10.8
2021-12-24,19.724999999999998,29.8,10.0
2021-12-25,18.495833333333334,23.4,15.1
2021-12-26,15.660416666666668,18.3,13.1
2021-12-27,17.072916666666668,23.5,12.9
2021-12-28,17.41875,25.0,9.9
2021-12-29,18.379166666666666,26.8,10.4
2021-12-30,23.139583333333334,35.1,13.0
2021-12-31,28.0125,38.2,15.1
2022-01-01,27.453061224489797,38.6,18.1
2022-01-02,23.827083333333334,33.3,18.4
2022-01-03,18.770833333333332,23.9,15.8
2022-01-04,19.587500000000002,23.8,15.2
2022-01-05,23.396,28.8,19.1
2022-01-06,23.728571428571428,31.2,16.8
2022-01-07,21.867346938775512,27.8,18.0
2022-01-08,18.152083333333334,21.5,16.8
2022-01-09,19.243750000000002,25.1,15.4
2022-01-10,23.327083333333334,34.4,14.3
2022-01-11,24.239583333333332,31.3,18.3
2022-01-12,23.489583333333332,31.7,16.0
2022-01-13,25.579166666666666,36.1,16.2
2022-01-14,25.620833333333334,32.7,19.3
2022-01-15,20.835416666666667,26.0,18.1
2022-01-16,24.650000000000002,34.5,17.4
2022-01-17,20.979166666666668,25.6,16.8
2022-01-18,18.55,24.0,15.3
2022-01-19,20.227083333333333,28.4,13.4
2022-01-20,21.4375,31.1,11.5
2022-01-21,24.12708333333333,32.9,14.6
2022-01-22,25.49791666666667,34.7,14.8
2022-01-23,26.527083333333334,35.1,16.9
2022-01-24,27.741666666666664,36.7,18.8
2022-01-25,27.683333333333334,35.1,19.6
2022-01-26,27.433333333333334,37.7,18.9
2022-01-27,26.018367346938778,32.3,20.1
2022-01-28,24.846,33.9,19.7
2022-01-29,19.195833333333333,21.9,16.9
2022-01-30,23.416666666666668,30.0,18.6
2022-01-31,26.368750000000002,34.1,20.0
2022-02-01,20.665306122448982,25.1,13.8
2022-02-02,16.055102040816326,19.4,13.9
2022-02-03,15.358333333333334,18.4,12.7
2022-02-04,17.818749999999998,25.4,9.6
2022-02-05,19.695833333333333,27.2,11.2
2022-02-06,21.058333333333334,29.5,12.6
2022-02-07,21.462500000000002,29.7,12.8
2022-02-08,22.400000000000002,31.7,12.9
2022-02-09,21.538,31.5,16.4
2022-02-10,19.764583333333334,25.1,16.5
2022-02-11,18.324489795918367,23.6,14.5
2022-02-12,20.833333333333332,29.7,12.3
2022-02-13,24.554166666666664,32.4,14.9
2022-02-14,23.39591836734694,34.0,15.8
2022-02-15,20.139583333333334,24.9,17.4
2022-02-16,20.2,26.9,15.5
2022-02-17,19.960416666666667,24.8,16.3
2022-02-18,17.420833333333334,21.9,14.4
2022-02-19,17.985416666666666,24.5,11.5
2022-02-20,17.977083333333333,29.8,10.2
2022-02-21,16.597916666666666,21.7,12.7
2022-02-22,17.520833333333332,25.2,11.2
2022-02-23,23.020833333333332,35.2,13.1
2022-02-24,21.329166666666666,26.2,18.4
2022-02-25,19.618750000000002,23.7,17.2
2022-02-26,21.902083333333334,30.2,15.7
2022-02-27,20.177083333333332,26.9,14.3
2022-02-28,20.983333333333334,25.3,17.8
2022-03-01,21.78125,27.0,19.2
2022-03-02,23.304166666666664,30.1,19.2
2022-03-03,23.652083333333334,31.9,16.0
2022-03-04,23.93541666666667,32.7,15.7
2022-03-05,18.85625,21.7,16.5
2022-03-06,17.910416666666666,22.2,15.4
2022-03-07,18.970833333333335,25.0,13.7
2022-03-08,17.818749999999998,21.6,14.8
2022-03-09,17.14375,23.5,13.7
2022-03-10,15.714583333333332,22.0,10.1
2022-03-11,15.129166666666668,21.2,8.2
2022-03-12,16.027083333333334,23.8,8.2
2022-03-13,21.027083333333334,29.6,12.2
2022-03-14,21.758333333333336,29.7,15.2
2022-03-15,21.46875,27.2,17.1
2022-03-16,19.150000000000002,22.4,16.9
2022-03-17,20.935416666666665,28.3,14.6
2022-03-18,19.2625,23.2,14.6
2022-03-19,20.202173913043477,30.2,10.8
2022-03-20,20.13695652173913,29.0,14.7
2022-03-21,21.489583333333332,30.8,17.1
2022-03-22,18.304255319148936,23.5,15.4
2022-03-23,15.825531914893617,19.6,11.8
2022-03-24,16.058333333333334,22.0,12.7
2022-03-25,15.239583333333334,21.6,8.6
2022-03-26,16.620833333333334,25.7,8.2
2022-03-27,19.900000000000002,29.1,11.0
2022-03-28,18.429166666666667,24.6,14.2
2022-03-29,16.722916666666666,21.4,12.6
2022-03-30,16.716666666666665,21.0,14.0
2022-03-31,15.472916666666668,21.4,11.0
2022-04-01,14.864583333333334,19.7,11.7
2022-04-02,14.979166666666666,17.0,13.0
2022-04-03,15.277083333333332,17.5,13.6
2022-04-04,15.633333333333333,17.7,13.8
2022-04-05,14.839583333333332,20.6,10.0
2022-04-06,16.758333333333333,22.5,13.8
2022-04-07,16.016666666666666,23.6,9.4
2022-04-08,17.566666666666666,24.3,11.3
2022-04-09,18.879166666666666,24.6,14.6
2022-04-10,20.099999999999998,26.2,13.6
2022-04-11,15.491666666666667,19.0,11.6
2022-04-12,13.835416666666667,16.8,11.0
2022-04-13,15.370833333333332,22.1,10.7
2022-04-14,15.933333333333332,24.4,7.8
2022-04-15,18.033333333333335,25.5,11.2
2022-04-16,20.058333333333334,28.5,13.8
2022-04-17,20.875999999999998,27.8,12.0
2022-04-18,16.247916666666665,17.6,15.0
2022-04-19,13.68125,15.4,10.2
2022-04-20,12.75625,19.0,7.2
2022-04-21,13.552083333333334,16.3,11.8
2022-04-22,12.120833333333332,18.4,6.1
2022-04-23,11.841666666666667,19.7,5.3
2022-04-24,12.112499999999999,19.4,6.8
2022-04-25,13.139583333333334,23.5,5.4
2022-04-26,15.31875,22.3,7.6
2022-04-27,16.95625,20.8,13.1
2022-04-28,18.002083333333335,20.9,15.7
2022-04-29,18.383333333333333,20.9,14.7
2022-04-30,14.046938775510203,17.6,10.6
